"BASIN","CY","YYYYMMDDHH","LAT","LON","VMAX","STORMNAME","storm_id"
"WP",NA,1991093000,18.8,116.9,55,"NAT","NAT_1991"
"WP",NA,1991093006,19.9,117.3,60,"NAT","NAT_1991"
"WP",NA,1991102512,16.5,129.6,110,"RUTH","RUTH_1991"
"WP",NA,1991102518,17,128.6,110,"RUTH","RUTH_1991"
"WP",NA,1991102600,17.5,127.6,110,"RUTH","RUTH_1991"
"WP",NA,1991102606,17.9,126.5,105,"RUTH","RUTH_1991"
"WP",NA,1991102612,18.3,125.7,100,"RUTH","RUTH_1991"
"WP",NA,1991102618,18.7,124.5,95,"RUTH","RUTH_1991"
"WP",NA,1991102700,18.7,123.4,90,"RUTH","RUTH_1991"
"WP",NA,1991102706,18.3,122.7,90,"RUTH","RUTH_1991"
"WP",NA,1991102712,18,122.1,85,"RUTH","RUTH_1991"
"WP",NA,1991102718,17.8,121.7,80,"RUTH","RUTH_1991"
"WP",NA,1991102800,17.8,121.2,75,"RUTH","RUTH_1991"
"WP",NA,1991102806,17.8,120.8,70,"RUTH","RUTH_1991"
"WP",NA,1991102812,18,120.3,65,"RUTH","RUTH_1991"
"WP",NA,1991102818,18.5,119.9,60,"RUTH","RUTH_1991"
"WP",NA,1991102900,18.9,119.7,55,"RUTH","RUTH_1991"
"WP",NA,1991102906,19.3,119.6,50,"RUTH","RUTH_1991"
"WP",NA,1991102912,19.7,119.8,45,"RUTH","RUTH_1991"
"WP",NA,1991111000,18.4,130,95,"SETH","SETH_1991"
"WP",NA,1991111006,18.4,129.2,95,"SETH","SETH_1991"
"WP",NA,1991111012,18.3,128.5,95,"SETH","SETH_1991"
"WP",NA,1991111018,18.2,127.9,95,"SETH","SETH_1991"
"WP",NA,1991111100,17.9,127.4,90,"SETH","SETH_1991"
"WP",NA,1991111106,17.6,126.9,85,"SETH","SETH_1991"
"WP",NA,1991111112,17.5,126.5,75,"SETH","SETH_1991"
"WP",NA,1991111118,17.4,126,70,"SETH","SETH_1991"
"WP",NA,1991111200,17.3,125.4,65,"SETH","SETH_1991"
"WP",NA,1991111206,17.2,124.6,55,"SETH","SETH_1991"
"WP",NA,1991111212,17.6,123.4,50,"SETH","SETH_1991"
"WP",NA,1991111218,18.3,122.4,45,"SETH","SETH_1991"
"WP",NA,1991111300,18.7,122,35,"SETH","SETH_1991"
"WP",NA,1991111306,19,121.4,35,"SETH","SETH_1991"
"WP",NA,1991111312,19.1,120.9,35,"SETH","SETH_1991"
"WP",NA,1991111318,19,120.3,35,"SETH","SETH_1991"
"WP",NA,1991110400,13,128.1,35,"THELMA","THELMA_1991"
"WP",NA,1991110406,12.6,127.4,40,"THELMA","THELMA_1991"
"WP",NA,1991110412,12.2,126.6,40,"THELMA","THELMA_1991"
"WP",NA,1991110418,11.9,126.1,40,"THELMA","THELMA_1991"
"WP",NA,1991110500,11.5,125.1,40,"THELMA","THELMA_1991"
"WP",NA,1991110506,11.2,124.2,40,"THELMA","THELMA_1991"
"WP",NA,1991110512,10.7,122.8,40,"THELMA","THELMA_1991"
"WP",NA,1991110518,10.4,121.5,40,"THELMA","THELMA_1991"
"WP",NA,1991110600,10.2,119.9,35,"THELMA","THELMA_1991"
"WP",NA,1991110606,10.4,118.8,35,"THELMA","THELMA_1991"
"WP",NA,1991110612,10.9,116.9,35,"THELMA","THELMA_1991"
"WP",NA,1991110618,11.3,115.4,35,"THELMA","THELMA_1991"
"WP",NA,1991111506,10.8,128.2,35,"WILDA","WILDA_1991"
"WP",NA,1991111512,11.3,126.9,35,"WILDA","WILDA_1991"
"WP",NA,1991111518,12,125.9,40,"WILDA","WILDA_1991"
"WP",NA,1991111600,12.8,125.2,40,"WILDA","WILDA_1991"
"WP",NA,1991111606,13.3,124.1,40,"WILDA","WILDA_1991"
"WP",NA,1991111612,13.8,123,40,"WILDA","WILDA_1991"
"WP",NA,1991111618,14,122.1,40,"WILDA","WILDA_1991"
"WP",NA,1991111700,14.1,121.2,40,"WILDA","WILDA_1991"
"WP",NA,1991111706,14.2,120.2,40,"WILDA","WILDA_1991"
"WP",NA,1991111712,14.8,119.4,40,"WILDA","WILDA_1991"
"WP",NA,1991111718,15.4,119.1,45,"WILDA","WILDA_1991"
"WP",NA,1991111800,16.3,118.9,45,"WILDA","WILDA_1991"
"WP",NA,1991111806,16.7,118.6,40,"WILDA","WILDA_1991"
"WP",NA,1991111812,17.1,118.3,40,"WILDA","WILDA_1991"
"WP",NA,1991111818,17.4,118.1,40,"WILDA","WILDA_1991"
"WP",NA,1991111900,17.6,117.8,40,"WILDA","WILDA_1991"
"WP",NA,1991111906,17.8,116.7,35,"WILDA","WILDA_1991"
"WP",NA,1991111912,17.4,115.9,35,"WILDA","WILDA_1991"
"WP",NA,1992062418,12.8,129.8,40,"BOBBIE","BOBBIE_1992"
"WP",NA,1992062500,13.5,129.2,45,"BOBBIE","BOBBIE_1992"
"WP",NA,1992062503,13.9,128.8,50,"BOBBIE","BOBBIE_1992"
"WP",NA,1992062506,14.3,128.4,50,"BOBBIE","BOBBIE_1992"
"WP",NA,1992062512,14.9,127.7,55,"BOBBIE","BOBBIE_1992"
"WP",NA,1992062518,15.8,126.8,60,"BOBBIE","BOBBIE_1992"
"WP",NA,1992062521,16.3,126.5,65,"BOBBIE","BOBBIE_1992"
"WP",NA,1992062600,16.7,126.2,65,"BOBBIE","BOBBIE_1992"
"WP",NA,1992062606,17.5,125.4,70,"BOBBIE","BOBBIE_1992"
"WP",NA,1992062612,18.2,125,80,"BOBBIE","BOBBIE_1992"
"WP",NA,1992062618,19.1,124.3,85,"BOBBIE","BOBBIE_1992"
"WP",NA,1992062500,15.3,116,40,"CHUCK","CHUCK_1992"
"WP",NA,1992062506,14.7,115.5,40,"CHUCK","CHUCK_1992"
"WP",NA,1992071006,14.7,128.3,50,"ELI","ELI_1992"
"WP",NA,1992071012,15.2,126.7,55,"ELI","ELI_1992"
"WP",NA,1992071018,15.4,124.6,60,"ELI","ELI_1992"
"WP",NA,1992071100,15.7,122.3,70,"ELI","ELI_1992"
"WP",NA,1992071106,16.2,120.4,60,"ELI","ELI_1992"
"WP",NA,1992071112,16.9,118.6,60,"ELI","ELI_1992"
"WP",NA,1992071118,17,116.9,60,"ELI","ELI_1992"
"WP",NA,1992071200,16.9,115.5,55,"ELI","ELI_1992"
"WP",NA,1992072100,17.8,117.6,35,"GARY","GARY_1992"
"WP",NA,1992072106,18.4,116.5,40,"GARY","GARY_1992"
"WP",NA,1992072112,19.1,115.6,45,"GARY","GARY_1992"
"WP",NA,1992091906,16,129.7,35,"TED","TED_1992"
"WP",NA,1992091912,16.5,128,35,"TED","TED_1992"
"WP",NA,1992091918,17,127.2,40,"TED","TED_1992"
"WP",NA,1992092000,17.4,126.3,45,"TED","TED_1992"
"WP",NA,1992092006,18.1,124.8,45,"TED","TED_1992"
"WP",NA,1992092012,18.6,123.9,50,"TED","TED_1992"
"WP",NA,1992092018,19,123.4,50,"TED","TED_1992"
"WP",NA,1992092100,19.4,122.8,50,"TED","TED_1992"
"WP",NA,1992092106,19.9,122.4,50,"TED","TED_1992"
"WP",NA,1992100812,15.8,129.9,35,"YVETTE","YVETTE_1992"
"WP",NA,1992100818,15.6,129,40,"YVETTE","YVETTE_1992"
"WP",NA,1992100900,15.3,128,45,"YVETTE","YVETTE_1992"
"WP",NA,1992100906,15.2,127,50,"YVETTE","YVETTE_1992"
"WP",NA,1992100912,15.2,126.1,55,"YVETTE","YVETTE_1992"
"WP",NA,1992100918,15.2,125.6,55,"YVETTE","YVETTE_1992"
"WP",NA,1992101000,15.3,125.4,60,"YVETTE","YVETTE_1992"
"WP",NA,1992101006,15.5,125.7,70,"YVETTE","YVETTE_1992"
"WP",NA,1992101012,15.7,125.9,80,"YVETTE","YVETTE_1992"
"WP",NA,1992101018,15.9,125.8,85,"YVETTE","YVETTE_1992"
"WP",NA,1992101100,15.7,125.8,90,"YVETTE","YVETTE_1992"
"WP",NA,1992101106,15.8,126.1,90,"YVETTE","YVETTE_1992"
"WP",NA,1992101112,15.9,126.3,90,"YVETTE","YVETTE_1992"
"WP",NA,1992101118,16.2,126.5,90,"YVETTE","YVETTE_1992"
"WP",NA,1992101200,16.6,126.8,85,"YVETTE","YVETTE_1992"
"WP",NA,1992101206,16.9,127.2,85,"YVETTE","YVETTE_1992"
"WP",NA,1992101212,17.2,127.6,85,"YVETTE","YVETTE_1992"
"WP",NA,1992101218,17.5,128.1,85,"YVETTE","YVETTE_1992"
"WP",NA,1992101300,17.8,128.5,90,"YVETTE","YVETTE_1992"
"WP",NA,1992101306,18.1,128.9,90,"YVETTE","YVETTE_1992"
"WP",NA,1992101312,18.7,129.2,95,"YVETTE","YVETTE_1992"
"WP",NA,1992101318,19.1,129.4,100,"YVETTE","YVETTE_1992"
"WP",NA,1992101400,19.7,129.3,100,"YVETTE","YVETTE_1992"
"WP",NA,1992101706,14,117.4,35,"ANGELA","ANGELA_1992"
"WP",NA,1992101712,13.6,117.1,40,"ANGELA","ANGELA_1992"
"WP",NA,1992101718,13.3,116.7,50,"ANGELA","ANGELA_1992"
"WP",NA,1992101800,13,116.3,55,"ANGELA","ANGELA_1992"
"WP",NA,1992101806,12.8,115.9,60,"ANGELA","ANGELA_1992"
"WP",NA,1992101812,12.6,115.4,60,"ANGELA","ANGELA_1992"
"WP",NA,1992101900,12.8,130,35,"COLLEEN","COLLEEN_1992"
"WP",NA,1992101906,13.2,129.7,35,"COLLEEN","COLLEEN_1992"
"WP",NA,1992101912,13.5,129.5,45,"COLLEEN","COLLEEN_1992"
"WP",NA,1992101918,13.8,129.6,45,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102000,14.1,129.7,45,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102006,14.5,130,50,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102018,14.1,129.9,55,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102100,13.7,130,55,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102300,13.1,130,55,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102306,13.4,129.8,55,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102312,13.8,129.8,50,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102318,14.3,129.8,50,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102400,15,129.9,45,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102406,15.7,129.5,45,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102412,15.9,129.1,45,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102418,15.8,128.4,50,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102500,15.3,127.1,50,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102506,15.1,125.6,55,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102512,15.1,124,55,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102518,15.1,122.3,55,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102600,15,121,55,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102606,14.6,119.5,50,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102612,14.4,118,50,"COLLEEN","COLLEEN_1992"
"WP",NA,1992102618,14.1,116.4,50,"COLLEEN","COLLEEN_1992"
"WP",NA,1992112806,19.8,129.8,60,"GAY","GAY_1992"
"WP",NA,1993062406,13.6,129.8,105,"KORYN","KORYN_1993"
"WP",NA,1993062412,14,128.8,105,"KORYN","KORYN_1993"
"WP",NA,1993062418,14.4,127.4,105,"KORYN","KORYN_1993"
"WP",NA,1993062500,15,126.2,105,"KORYN","KORYN_1993"
"WP",NA,1993062506,15.5,125.1,100,"KORYN","KORYN_1993"
"WP",NA,1993062512,16.3,124,95,"KORYN","KORYN_1993"
"WP",NA,1993062518,17,122.6,90,"KORYN","KORYN_1993"
"WP",NA,1993062600,17.2,121.1,85,"KORYN","KORYN_1993"
"WP",NA,1993062606,17.8,120,80,"KORYN","KORYN_1993"
"WP",NA,1993062612,18.9,118.6,80,"KORYN","KORYN_1993"
"WP",NA,1993062618,19.7,116.8,75,"KORYN","KORYN_1993"
"WP",NA,1993062700,20,115.3,70,"KORYN","KORYN_1993"
"WP",NA,1993070809,12.9,123.6,35,"LEWIS","LEWIS_1993"
"WP",NA,1993070812,13.2,122.9,35,"LEWIS","LEWIS_1993"
"WP",NA,1993070818,13.5,122,35,"LEWIS","LEWIS_1993"
"WP",NA,1993070900,14.3,120.2,40,"LEWIS","LEWIS_1993"
"WP",NA,1993070906,15.1,118.7,40,"LEWIS","LEWIS_1993"
"WP",NA,1993070912,16,117,45,"LEWIS","LEWIS_1993"
"WP",NA,1993070918,16.7,115.3,45,"LEWIS","LEWIS_1993"
"WP",NA,1993081700,17.4,125.4,35,"TASHA","TASHA_1993"
"WP",NA,1993081706,18.1,124.5,35,"TASHA","TASHA_1993"
"WP",NA,1993081712,18.5,123.7,40,"TASHA","TASHA_1993"
"WP",NA,1993081718,18.8,122.8,45,"TASHA","TASHA_1993"
"WP",NA,1993081800,19.1,121.7,45,"TASHA","TASHA_1993"
"WP",NA,1993081806,19.4,120.4,45,"TASHA","TASHA_1993"
"WP",NA,1993081812,19.5,118.9,50,"TASHA","TASHA_1993"
"WP",NA,1993081818,19.5,117.6,50,"TASHA","TASHA_1993"
"WP",NA,1993081900,19.5,116.8,50,"TASHA","TASHA_1993"
"WP",NA,1993081906,19.5,116,55,"TASHA","TASHA_1993"
"WP",NA,1993081912,19.5,115.3,55,"TASHA","TASHA_1993"
"WP",NA,1993082312,12,119.3,35,"WINONA","WINONA_1993"
"WP",NA,1993082318,12.3,118.2,35,"WINONA","WINONA_1993"
"WP",NA,1993082400,12.8,117.5,40,"WINONA","WINONA_1993"
"WP",NA,1993082406,14,116.8,40,"WINONA","WINONA_1993"
"WP",NA,1993082412,15,116.4,40,"WINONA","WINONA_1993"
"WP",NA,1993082418,15.6,116.1,40,"WINONA","WINONA_1993"
"WP",NA,1993082500,16.2,115.9,40,"WINONA","WINONA_1993"
"WP",NA,1993082506,16.9,115.7,40,"WINONA","WINONA_1993"
"WP",NA,1993082512,17.3,115.7,40,"WINONA","WINONA_1993"
"WP",NA,1993082518,17.5,115.8,40,"WINONA","WINONA_1993"
"WP",NA,1993082600,17.6,115.8,40,"WINONA","WINONA_1993"
"WP",NA,1993082606,17.8,115.8,40,"WINONA","WINONA_1993"
"WP",NA,1993082612,18,115.7,40,"WINONA","WINONA_1993"
"WP",NA,1993082618,18,115.4,40,"WINONA","WINONA_1993"
"WP",NA,1993091000,19.6,124.1,35,"ABE","ABE_1993"
"WP",NA,1993091006,19.8,124,35,"ABE","ABE_1993"
"WP",NA,1993091012,19.9,123.8,45,"ABE","ABE_1993"
"WP",NA,1993091512,18.6,123,35,"BECKY","BECKY_1993"
"WP",NA,1993091518,18.9,122,35,"BECKY","BECKY_1993"
"WP",NA,1993091600,18.7,120,40,"BECKY","BECKY_1993"
"WP",NA,1993091606,19.2,118.5,50,"BECKY","BECKY_1993"
"WP",NA,1993100200,16.6,127.3,35,"FLO","FLO_1993"
"WP",NA,1993100206,16.7,126.7,40,"FLO","FLO_1993"
"WP",NA,1993100212,16.8,126.1,45,"FLO","FLO_1993"
"WP",NA,1993100218,16.8,125.6,45,"FLO","FLO_1993"
"WP",NA,1993100300,16.8,125.2,50,"FLO","FLO_1993"
"WP",NA,1993100306,16.8,124.8,50,"FLO","FLO_1993"
"WP",NA,1993100312,16.8,124.3,55,"FLO","FLO_1993"
"WP",NA,1993100318,16.8,123.7,60,"FLO","FLO_1993"
"WP",NA,1993100400,16.7,122.8,65,"FLO","FLO_1993"
"WP",NA,1993100406,16.5,122,65,"FLO","FLO_1993"
"WP",NA,1993100412,16.3,121.3,60,"FLO","FLO_1993"
"WP",NA,1993100418,16.4,120.3,55,"FLO","FLO_1993"
"WP",NA,1993100500,16.1,120.2,50,"FLO","FLO_1993"
"WP",NA,1993100506,16.3,120.5,50,"FLO","FLO_1993"
"WP",NA,1993100512,16.6,120.6,45,"FLO","FLO_1993"
"WP",NA,1993100518,17.2,120.8,45,"FLO","FLO_1993"
"WP",NA,1993100600,18.3,121.5,45,"FLO","FLO_1993"
"WP",NA,1993100606,19.2,122.5,45,"FLO","FLO_1993"
"WP",NA,1993100612,19.9,123.7,45,"FLO","FLO_1993"
"WP",NA,1993103006,14.6,129.4,70,"IRA","IRA_1993"
"WP",NA,1993103012,14.8,128.4,75,"IRA","IRA_1993"
"WP",NA,1993103018,15,127.5,75,"IRA","IRA_1993"
"WP",NA,1993103100,15.3,126.6,80,"IRA","IRA_1993"
"WP",NA,1993103106,15.5,125.8,80,"IRA","IRA_1993"
"WP",NA,1993103112,15.7,125.1,80,"IRA","IRA_1993"
"WP",NA,1993103118,15.9,124.5,80,"IRA","IRA_1993"
"WP",NA,1993110100,16,123.6,75,"IRA","IRA_1993"
"WP",NA,1993110106,16.1,122.3,70,"IRA","IRA_1993"
"WP",NA,1993110112,16.2,121,60,"IRA","IRA_1993"
"WP",NA,1993110118,16.3,120,55,"IRA","IRA_1993"
"WP",NA,1993110200,16.6,119.2,55,"IRA","IRA_1993"
"WP",NA,1993110206,16.9,118.3,55,"IRA","IRA_1993"
"WP",NA,1993110212,17.2,117.2,55,"IRA","IRA_1993"
"WP",NA,1993110218,17.5,116.1,50,"IRA","IRA_1993"
"WP",NA,1993110300,17.8,115.4,50,"IRA","IRA_1993"
"WP",NA,1993111918,10.6,127.6,35,"KYLE","KYLE_1993"
"WP",NA,1993112000,10.7,126.3,35,"KYLE","KYLE_1993"
"WP",NA,1993112006,10.9,125.3,35,"KYLE","KYLE_1993"
"WP",NA,1993112012,11.1,124.3,35,"KYLE","KYLE_1993"
"WP",NA,1993112018,11.5,123,35,"KYLE","KYLE_1993"
"WP",NA,1993112100,11.7,121.6,35,"KYLE","KYLE_1993"
"WP",NA,1993112106,11.8,120.5,40,"KYLE","KYLE_1993"
"WP",NA,1993112112,11.9,119.4,40,"KYLE","KYLE_1993"
"WP",NA,1993112118,11.9,118.4,45,"KYLE","KYLE_1993"
"WP",NA,1993112200,12.1,117.2,45,"KYLE","KYLE_1993"
"WP",NA,1993112206,12.4,115.8,50,"KYLE","KYLE_1993"
"WP",NA,1993120400,13.3,129.3,55,"LOLA","LOLA_1993"
"WP",NA,1993120406,13.7,128,60,"LOLA","LOLA_1993"
"WP",NA,1993120412,14,126.8,65,"LOLA","LOLA_1993"
"WP",NA,1993120418,14.2,125.8,70,"LOLA","LOLA_1993"
"WP",NA,1993120500,14.4,124.9,75,"LOLA","LOLA_1993"
"WP",NA,1993120506,14.4,123.9,80,"LOLA","LOLA_1993"
"WP",NA,1993120512,14.2,123,75,"LOLA","LOLA_1993"
"WP",NA,1993120518,14,122.2,70,"LOLA","LOLA_1993"
"WP",NA,1993120600,13.8,121.1,60,"LOLA","LOLA_1993"
"WP",NA,1993120606,13.6,120.2,55,"LOLA","LOLA_1993"
"WP",NA,1993120612,13.2,119.3,55,"LOLA","LOLA_1993"
"WP",NA,1993120618,12.7,118.5,55,"LOLA","LOLA_1993"
"WP",NA,1993120700,12.4,117.8,55,"LOLA","LOLA_1993"
"WP",NA,1993120706,12.1,116.9,55,"LOLA","LOLA_1993"
"WP",NA,1993120712,11.9,115.9,55,"LOLA","LOLA_1993"
"WP",NA,1993120706,15.5,130,55,"MANNY","MANNY_1993"
"WP",NA,1993120712,16.1,129.7,55,"MANNY","MANNY_1993"
"WP",NA,1993120718,16.6,129.7,60,"MANNY","MANNY_1993"
"WP",NA,1993120800,16.8,129.9,60,"MANNY","MANNY_1993"
"WP",NA,1993120806,16.4,130,60,"MANNY","MANNY_1993"
"WP",NA,1993120812,16,130,60,"MANNY","MANNY_1993"
"WP",NA,1993120818,15.4,129.5,60,"MANNY","MANNY_1993"
"WP",NA,1993120900,14.6,128.6,65,"MANNY","MANNY_1993"
"WP",NA,1993120906,13.9,127.6,75,"MANNY","MANNY_1993"
"WP",NA,1993120912,13.4,126.4,75,"MANNY","MANNY_1993"
"WP",NA,1993120918,12.9,125.1,75,"MANNY","MANNY_1993"
"WP",NA,1993121000,12.6,124,65,"MANNY","MANNY_1993"
"WP",NA,1993121006,12.5,123,55,"MANNY","MANNY_1993"
"WP",NA,1993121012,12.4,122.2,50,"MANNY","MANNY_1993"
"WP",NA,1993121018,12.1,121.4,45,"MANNY","MANNY_1993"
"WP",NA,1993121100,11.9,120.7,40,"MANNY","MANNY_1993"
"WP",NA,1993121106,11.7,120,35,"MANNY","MANNY_1993"
"WP",NA,1993121112,11.4,119,35,"MANNY","MANNY_1993"
"WP",NA,1993121118,11.1,118.1,35,"MANNY","MANNY_1993"
"WP",NA,1993121200,11,117.2,35,"MANNY","MANNY_1993"
"WP",NA,1993122512,8.7,129.7,55,"NELL","NELL_1993"
"WP",NA,1993122518,8.9,128.1,55,"NELL","NELL_1993"
"WP",NA,1993122600,9.3,126.7,55,"NELL","NELL_1993"
"WP",NA,1993122606,9.7,125.6,60,"NELL","NELL_1993"
"WP",NA,1993122612,10.4,124.3,60,"NELL","NELL_1993"
"WP",NA,1993122618,11,123.1,60,"NELL","NELL_1993"
"WP",NA,1993122700,11.3,122,60,"NELL","NELL_1993"
"WP",NA,1993122706,11.6,120.9,55,"NELL","NELL_1993"
"WP",NA,1993122712,11.7,119.9,50,"NELL","NELL_1993"
"WP",NA,1993122718,11.6,118.9,50,"NELL","NELL_1993"
"WP",NA,1993122800,11.5,118.1,45,"NELL","NELL_1993"
"WP",NA,1993122806,11.3,117.5,35,"NELL","NELL_1993"
"WP",NA,1994040206,11.4,129.8,35,"OWEN","OWEN_1994"
"WP",NA,1994040212,11.2,129.2,40,"OWEN","OWEN_1994"
"WP",NA,1994040218,11,128.7,45,"OWEN","OWEN_1994"
"WP",NA,1994040300,10.8,128.2,50,"OWEN","OWEN_1994"
"WP",NA,1994040306,10.6,127.6,50,"OWEN","OWEN_1994"
"WP",NA,1994040312,10.4,127,50,"OWEN","OWEN_1994"
"WP",NA,1994040318,10.3,126.4,55,"OWEN","OWEN_1994"
"WP",NA,1994040400,10.2,125.9,60,"OWEN","OWEN_1994"
"WP",NA,1994040406,10.4,124.4,60,"OWEN","OWEN_1994"
"WP",NA,1994040412,10.6,123.3,55,"OWEN","OWEN_1994"
"WP",NA,1994040418,10.6,122.1,50,"OWEN","OWEN_1994"
"WP",NA,1994040500,10.6,121.2,50,"OWEN","OWEN_1994"
"WP",NA,1994040506,10.8,120.4,45,"OWEN","OWEN_1994"
"WP",NA,1994040512,11.3,119.7,45,"OWEN","OWEN_1994"
"WP",NA,1994040518,11.7,118.7,40,"OWEN","OWEN_1994"
"WP",NA,1994040600,11.9,117.7,40,"OWEN","OWEN_1994"
"WP",NA,1994040606,12.2,117,40,"OWEN","OWEN_1994"
"WP",NA,1994040612,12.5,116.4,45,"OWEN","OWEN_1994"
"WP",NA,1994040618,12.9,116,45,"OWEN","OWEN_1994"
"WP",NA,1994040700,13.5,115.5,45,"OWEN","OWEN_1994"
"WP",NA,1994040706,14.4,115.5,45,"OWEN","OWEN_1994"
"WP",NA,1994040712,15,115.6,45,"OWEN","OWEN_1994"
"WP",NA,1994040718,15.7,116,45,"OWEN","OWEN_1994"
"WP",NA,1994040800,16.2,116.3,45,"OWEN","OWEN_1994"
"WP",NA,1994040806,16.5,116.5,40,"OWEN","OWEN_1994"
"WP",NA,1994040812,17,117,35,"OWEN","OWEN_1994"
"WP",NA,1994040818,17.5,117.5,35,"OWEN","OWEN_1994"
"WP",NA,1994060512,19.9,116.9,40,"RUSS","RUSS_1994"
"WP",NA,1994060518,19.8,116.5,45,"RUSS","RUSS_1994"
"WP",NA,1994060600,19.7,115.9,45,"RUSS","RUSS_1994"
"WP",NA,1994060606,19.6,115.3,50,"RUSS","RUSS_1994"
"WP",NA,1994062318,17.5,115.8,35,"SHARON","SHARON_1994"
"WP",NA,1994070800,15.7,129.7,35,"TIM","TIM_1994"
"WP",NA,1994070806,16.2,129.2,40,"TIM","TIM_1994"
"WP",NA,1994070809,16.4,128.9,45,"TIM","TIM_1994"
"WP",NA,1994070812,16.6,128.6,50,"TIM","TIM_1994"
"WP",NA,1994070815,16.9,128.3,55,"TIM","TIM_1994"
"WP",NA,1994070818,17.3,127.9,60,"TIM","TIM_1994"
"WP",NA,1994070821,17.7,127.5,65,"TIM","TIM_1994"
"WP",NA,1994070900,18.1,126.9,75,"TIM","TIM_1994"
"WP",NA,1994070903,18.3,126.5,75,"TIM","TIM_1994"
"WP",NA,1994070906,18.5,126,80,"TIM","TIM_1994"
"WP",NA,1994070909,18.7,125.7,85,"TIM","TIM_1994"
"WP",NA,1994070912,19.1,125.4,85,"TIM","TIM_1994"
"WP",NA,1994070915,19.6,124.9,85,"TIM","TIM_1994"
"WP",NA,1994070918,20,124.3,90,"TIM","TIM_1994"
"WP",NA,1994070906,15.9,115.2,35,"VANESSA","VANESSA_1994"
"WP",NA,1994070912,15.5,115.1,35,"VANESSA","VANESSA_1994"
"WP",NA,1994070918,15.4,115.7,35,"VANESSA","VANESSA_1994"
"WP",NA,1994071000,15.4,116.3,35,"VANESSA","VANESSA_1994"
"WP",NA,1994071006,15.8,117.9,40,"VANESSA","VANESSA_1994"
"WP",NA,1994071012,16.5,118.8,40,"VANESSA","VANESSA_1994"
"WP",NA,1994071015,17.3,119,40,"VANESSA","VANESSA_1994"
"WP",NA,1994071018,17.8,119,40,"VANESSA","VANESSA_1994"
"WP",NA,1994071021,18.4,119,40,"VANESSA","VANESSA_1994"
"WP",NA,1994071100,19,119,40,"VANESSA","VANESSA_1994"
"WP",NA,1994071103,20,119.1,40,"VANESSA","VANESSA_1994"
"WP",NA,1994071612,15.3,125.2,35,"WALT","WALT_1994"
"WP",NA,1994071618,15.3,125.5,35,"WALT","WALT_1994"
"WP",NA,1994071700,15.5,126.9,45,"WALT","WALT_1994"
"WP",NA,1994071706,16.2,128,50,"WALT","WALT_1994"
"WP",NA,1994071712,16.6,128.8,55,"WALT","WALT_1994"
"WP",NA,1994071718,17.1,129.6,60,"WALT","WALT_1994"
"WP",NA,1994071806,16.3,118.5,35,"YUNYA","YUNYA_1994"
"WP",NA,1994071812,16.7,118.9,40,"YUNYA","YUNYA_1994"
"WP",NA,1994071818,17.1,119.5,45,"YUNYA","YUNYA_1994"
"WP",NA,1994071900,17.9,120.3,45,"YUNYA","YUNYA_1994"
"WP",NA,1994071906,18.7,121,40,"YUNYA","YUNYA_1994"
"WP",NA,1994071912,19.2,121.5,35,"YUNYA","YUNYA_1994"
"WP",NA,1994072906,19.6,128.1,35,"BRENDAN","BRENDAN_1994"
"WP",NA,1994080512,16.3,129.7,95,"DOUG","DOUG_1994"
"WP",NA,1994080518,16.9,128.4,95,"DOUG","DOUG_1994"
"WP",NA,1994080600,17.5,127.3,100,"DOUG","DOUG_1994"
"WP",NA,1994080606,18.2,126.3,100,"DOUG","DOUG_1994"
"WP",NA,1994080612,19.1,125.4,100,"DOUG","DOUG_1994"
"WP",NA,1994080618,20,124.5,95,"DOUG","DOUG_1994"
"WP",NA,1994082600,18.7,116,35,"HARRY","HARRY_1994"
"WP",NA,1994082606,19,115.1,35,"HARRY","HARRY_1994"
"WP",NA,1994090806,14.5,127.5,35,"LUKE","LUKE_1994"
"WP",NA,1994090812,14.6,126.8,35,"LUKE","LUKE_1994"
"WP",NA,1994090818,15,126.1,35,"LUKE","LUKE_1994"
"WP",NA,1994090900,15.5,126,35,"LUKE","LUKE_1994"
"WP",NA,1994090906,16.7,126.8,35,"LUKE","LUKE_1994"
"WP",NA,1994090912,17.8,126.1,35,"LUKE","LUKE_1994"
"WP",NA,1994090918,18.2,124.8,35,"LUKE","LUKE_1994"
